experience,cost_centre,in_probation,preventables_year,incidents_year,number_incidents,number_preventables,number_non_recordables,number_non_preventables,total_hours_last3yr,last_preventable_date,incidents_1957
>60 Months,BTC,N,1.67,2.67,8,5,NA,2,5853.3,2019-09-11T00:00:00Z,15656
>60 Months,BTC,N,0.24,1.95,8,1,NA,4,8033.1,2019-11-12T00:00:00Z,15656
>60 Months,BTC,N,0,2.16,5,NA,NA,3,4533.64,NA,9785
>60 Months,BTC,N,0.37,1.85,5,1,NA,3,5278.04,2018-06-20T00:00:00Z,9785
>60 Months,BTC,N,0.75,1.5,4,2,NA,1,5231.2,2019-01-03T00:00:00Z,7828
>60 Months,BTC,N,0,0.76,3,NA,NA,3,7764.81,NA,5871
>60 Months,BTC,N,0.59,1.76,3,1,NA,2,3334.1,2017-04-24T00:00:00Z,5871
>60 Months,BTC,N,0.6,2.39,8,2,NA,6,6537.98,2019-07-25T00:00:00Z,15656
>60 Months,BTC,N,0.37,1.47,4,1,NA,2,5326.21,2019-12-18T00:00:00Z,7828
>60 Months,BTC,N,0,0.46,1,NA,NA,1,4227.73,NA,1957
>60 Months,BTC,N,0,0.67,2,NA,NA,NA,5825.77,NA,3914
>60 Months,BTC,N,0.39,1.93,5,1,NA,2,5062.84,2017-01-30T00:00:00Z,9785
>60 Months,BTC,N,1.2,3.59,3,1,NA,NA,1634.04,2017-09-18T00:00:00Z,5871
>60 Months,BTC,N,0,1.88,5,NA,NA,4,5206.3,NA,9785
>60 Months,BTC,N,0,0.72,2,NA,NA,1,5465.95,NA,3914
>60 Months,BTC,N,0.76,1.52,4,2,NA,2,5163.67,2017-05-07T00:00:00Z,7828
>60 Months,BTC,N,0.37,2.59,7,1,NA,4,5298.33,2017-09-24T00:00:00Z,13699
>60 Months,BTC,N,0.83,2.49,6,2,NA,2,4720.86,2019-04-24T00:00:00Z,11742
>60 Months,BTC,N,0,1.93,7,NA,NA,6,7098.04,NA,13699
>60 Months,BTC,N,1.46,1.46,1,1,NA,NA,1336.65,2019-07-02T00:00:00Z,1957
>60 Months,BTC,N,0.7,1.75,5,2,NA,1,5601.58,2020-02-23T00:00:00Z,9785
>60 Months,BTC,N,0.65,2.95,9,2,1,1,5977.51,2019-01-23T00:00:00Z,17613
>60 Months,BTC,N,0.31,2.78,9,1,NA,6,6342.51,2017-02-11T00:00:00Z,17613
>60 Months,BTC,N,2,8.48,17,4,1,8,3922.01,2018-11-22T00:00:00Z,33269
>60 Months,BTC,N,0.42,2.54,6,1,NA,3,4616.78,2018-09-04T00:00:00Z,11742
>60 Months,BTC,N,0,1.14,3,NA,NA,1,5161.83,NA,5871
>60 Months,BTC,N,1.15,3.08,8,3,NA,3,5084.68,2019-01-02T00:00:00Z,15656
>60 Months,BTC,N,0.83,2.21,8,3,NA,4,7096.56,2019-07-18T00:00:00Z,15656
>60 Months,BTC,N,0.86,4.32,10,2,NA,5,4534.76,2019-05-07T00:00:00Z,19570
>60 Months,BTC,N,0,1.5,4,NA,NA,4,5211.07,NA,7828
>60 Months,BTC,N,0.69,1.39,4,2,NA,2,5645.51,2019-07-31T00:00:00Z,7828
>60 Months,BTC,N,1.05,3.85,11,3,1,5,5589.95,2020-03-06T00:00:00Z,21527
>60 Months,BTC,N,0.48,0.96,2,1,NA,1,4097.76,2019-11-06T00:00:00Z,3914
>60 Months,BTC,N,0.38,0.77,2,1,NA,NA,5088.72,2018-12-04T00:00:00Z,3914
>60 Months,BTC,N,0.59,0.59,1,1,NA,NA,3308.89,2019-04-24T00:00:00Z,1957
>60 Months,BTC,N,0,1.01,4,NA,NA,3,7743.41,NA,7828
>60 Months,BTC,N,0.67,2,3,1,NA,2,2932.16,2019-05-30T00:00:00Z,5871
>60 Months,BTC,N,0.28,1.93,7,1,NA,3,7086.09,2017-12-06T00:00:00Z,13699
>60 Months,BTC,N,0.72,4.34,12,2,NA,4,5408.79,2018-12-19T00:00:00Z,23484
>60 Months,BTC,N,0.31,1.23,4,1,NA,3,6344.02,2019-08-27T00:00:00Z,7828
>60 Months,BTC,N,0,0.8,2,NA,NA,1,4865.94,NA,3914
>60 Months,BTC,N,1.2,1.99,5,3,1,1,4906.46,2018-05-23T00:00:00Z,9785
>60 Months,BTC,N,0,0.74,2,NA,NA,2,5310.12,NA,3914
>60 Months,BTC,N,0,1.69,5,NA,NA,3,5780.35,NA,9785
>60 Months,BTC,N,0.69,7.22,21,2,2,16,5690.43,2019-07-03T00:00:00Z,41097
>60 Months,BTC,N,1.04,2.08,2,1,NA,1,1881.55,2017-07-05T00:00:00Z,3914
>60 Months,BTC,N,0,0.67,2,NA,NA,1,5881.47,NA,3914
>60 Months,BTC,N,1.84,4.6,5,2,NA,3,2129.38,2019-07-23T00:00:00Z,9785
>60 Months,BTC,N,0.57,4.27,15,2,NA,7,6880.74,2020-02-25T00:00:00Z,29355
>60 Months,BTC,N,0.39,1.17,3,1,NA,2,5014.1,2019-12-02T00:00:00Z,5871
>60 Months,BTC,N,1.16,1.16,2,2,NA,NA,3360.61,2019-09-30T00:00:00Z,3914
>60 Months,BTC,N,0,1.36,4,NA,NA,2,5770.42,NA,7828
>60 Months,BTC,N,1.59,3.18,12,6,NA,5,7377.52,2020-01-12T00:00:00Z,23484
>60 Months,BTC,N,0.99,2.31,7,3,NA,3,5940.8,2019-11-03T00:00:00Z,13699
>60 Months,BTC,N,0.38,1.91,5,1,NA,4,5135.01,2017-06-02T00:00:00Z,9785
>60 Months,BTC,N,0.36,2.89,8,1,NA,5,5419.03,2017-09-29T00:00:00Z,15656
>60 Months,BTC,N,1.5,3.37,9,4,NA,4,5224.5,2018-07-11T00:00:00Z,17613
>60 Months,BTC,N,0,1.48,4,NA,NA,4,5300.95,NA,7828
>60 Months,BTC,N,0.66,3.64,11,2,NA,7,5914.7,2019-02-25T00:00:00Z,21527
>60 Months,BTC,N,0.34,2.39,7,1,NA,4,5738.05,2018-09-06T00:00:00Z,13699
>60 Months,BTC,N,0.3,0.3,1,1,NA,NA,6480.52,2018-03-28T00:00:00Z,1957
>60 Months,BTC,N,0.27,1.34,5,1,NA,3,7287.95,2017-12-27T00:00:00Z,9785
>60 Months,BTC,N,0,1.93,5,NA,NA,5,5065.84,NA,9785
>60 Months,BTC,N,0,0.34,1,NA,NA,NA,5824.68,NA,1957
>60 Months,BTC,N,0.59,3.8,13,2,NA,10,6687.24,2018-10-25T00:00:00Z,25441
>60 Months,BTC,N,0,1,3,NA,NA,2,5842.64,NA,5871
>60 Months,BTC,N,0.75,1.12,3,2,NA,NA,5246.09,2019-11-26T00:00:00Z,5871
>60 Months,BTC,N,0,1.74,2,NA,NA,1,2246.06,NA,3914
>60 Months,BTC,N,0.37,1.1,3,1,NA,2,5335.08,2019-02-19T00:00:00Z,5871
>60 Months,BTC,N,0.65,4.58,7,1,NA,6,2988.25,2017-10-31T00:00:00Z,13699
>60 Months,BTC,N,0,1.05,3,NA,NA,3,5578.87,NA,5871
>60 Months,BTC,N,0,0.39,1,NA,NA,NA,5074.51,NA,1957
>60 Months,BTC,N,0.38,1.9,5,1,NA,3,5160.23,2018-07-19T00:00:00Z,9785
>60 Months,BTC,N,0.39,1.93,5,1,NA,4,5059.18,2018-05-26T00:00:00Z,9785
>60 Months,BTC,N,0.66,0.99,3,2,NA,1,5920.45,2018-05-11T00:00:00Z,5871
>60 Months,BTC,N,0.37,0.74,2,1,NA,1,5322.42,2017-04-06T00:00:00Z,3914
>60 Months,BTC,N,0,0.33,1,NA,NA,1,5874.72,NA,1957
>60 Months,BTC,N,0.99,3.95,12,3,NA,9,5943.66,2017-11-17T00:00:00Z,23484
>60 Months,BTC,N,0,0.76,2,NA,NA,1,5182.59,NA,3914
>60 Months,BTC,N,0,4.1,13,NA,NA,9,6200.25,NA,25441
>60 Months,BTC,N,0.75,2.62,7,2,NA,3,5223.81,2020-02-06T00:00:00Z,13699
>60 Months,BTC,N,0,0.65,2,NA,NA,1,6021.78,NA,3914
>60 Months,BTC,N,0,1.13,3,NA,NA,3,5217.34,NA,5871
>60 Months,BTC,N,0.68,0.68,2,2,NA,NA,5746.67,2019-03-07T00:00:00Z,3914
>60 Months,BTC,N,1.34,2.69,6,3,NA,2,4368.68,2018-08-15T00:00:00Z,11742
>60 Months,BTC,N,0,1.07,3,NA,NA,3,5464.07,NA,5871
>60 Months,BTC,N,0,0.95,3,NA,NA,3,6159.65,NA,5871
>60 Months,BTC,N,0.8,1.6,4,2,NA,1,4899.91,2019-09-19T00:00:00Z,7828
>60 Months,BTC,N,0.3,0.6,2,1,NA,1,6526.56,2018-01-18T00:00:00Z,3914
>60 Months,BTC,N,0.89,1.78,2,1,NA,1,2201.71,2017-11-04T00:00:00Z,3914
>60 Months,BTC,N,0,1.47,5,NA,NA,4,6669.98,NA,9785
>60 Months,BTC,N,0,0.77,2,NA,NA,2,5095.9,NA,3914
>60 Months,BTC,N,1.47,5.52,15,4,NA,10,5317.41,2019-05-31T00:00:00Z,29355
>60 Months,BTC,N,0.69,1.37,4,2,NA,1,5696.54,2018-10-04T00:00:00Z,7828
>60 Months,BTC,N,0.37,1.87,5,1,NA,4,5224.62,2018-01-26T00:00:00Z,9785
>60 Months,BTC,N,1.1,2.2,6,3,NA,3,5327.3,2019-03-08T00:00:00Z,11742
>60 Months,BTC,N,0.68,1.02,3,2,NA,NA,5783.49,2019-05-08T00:00:00Z,5871
>60 Months,BTC,N,0.39,2.7,7,1,NA,4,5069.44,2020-01-21T00:00:00Z,13699
>60 Months,BTC,N,1.1,5.14,14,3,NA,7,5333.45,2019-03-13T00:00:00Z,27398
>60 Months,BTC,N,0.37,1.47,4,1,NA,2,5339.99,2018-10-09T00:00:00Z,7828
>60 Months,BTC,N,0.81,2.44,6,2,NA,NA,4817.28,2020-02-12T00:00:00Z,11742
>60 Months,BTC,N,1.04,3.47,10,3,NA,4,5632.03,2019-12-14T00:00:00Z,19570
>60 Months,BTC,N,0,0.7,2,NA,NA,NA,5565.04,NA,3914
>60 Months,BTC,N,0,1.69,5,NA,NA,4,5783.66,NA,9785
>60 Months,BTC,N,0.35,2.08,6,1,NA,2,5648.43,2017-09-06T00:00:00Z,11742
>60 Months,BTC,N,0,0.73,2,NA,NA,2,5343.75,NA,3914
>60 Months,BTC,N,0,2.47,5,NA,NA,5,3958.69,NA,9785
>60 Months,BTC,N,0,8.27,22,NA,NA,13,5205.71,NA,43054
>60 Months,BTC,N,0.35,1.74,5,1,1,3,5612.69,2020-01-08T00:00:00Z,9785
>60 Months,BTC,N,0.78,2.73,7,2,NA,NA,5010.59,2018-05-06T00:00:00Z,13699
>60 Months,BTC,N,0.38,1.53,4,1,NA,2,5100.66,2019-08-22T00:00:00Z,7828
>60 Months,BTC,N,0,1.54,4,NA,NA,4,5075.26,NA,7828
>60 Months,BTC,N,0,2.39,6,NA,NA,3,4903.21,NA,11742
>60 Months,BTC,N,1.15,6.9,18,3,NA,9,5107.03,2019-02-09T00:00:00Z,35226
>60 Months,BTC,N,0.37,2.6,7,1,NA,6,5267.14,2018-11-21T00:00:00Z,13699
>60 Months,BTC,N,0.36,4.63,13,1,NA,10,5500.68,2017-11-12T00:00:00Z,25441
>60 Months,BTC,N,0,0.93,1,NA,NA,NA,2105.18,NA,1957
>60 Months,BTC,N,0.33,1.33,4,1,NA,2,5863.89,2017-05-29T00:00:00Z,7828
>60 Months,BTC,N,0.38,1.89,5,1,NA,3,5181.02,2017-03-14T00:00:00Z,9785
>60 Months,BTC,N,0.71,1.78,5,2,NA,3,5488.44,2018-05-01T00:00:00Z,9785
>60 Months,BTC,N,0.75,2.63,7,2,NA,5,5201.62,2019-09-27T00:00:00Z,13699
>60 Months,BTC,N,0,0.47,1,NA,NA,1,4189.92,NA,1957
>60 Months,BTC,N,1.11,2.22,6,3,NA,2,5295.87,2019-10-17T00:00:00Z,11742
>60 Months,BTC,N,0,1.07,3,NA,NA,2,5489.44,NA,5871
>60 Months,BTC,N,0,0.71,2,NA,NA,NA,5480.4,NA,3914
>60 Months,BTC,N,0.33,0.99,3,1,NA,1,5917.7,2019-08-31T00:00:00Z,5871
>60 Months,BTC,N,0.84,2.1,5,2,NA,3,4653.2,2018-02-08T00:00:00Z,9785
>60 Months,BTC,N,1.08,3.62,10,3,NA,5,5412.48,2019-07-15T00:00:00Z,19570
>60 Months,BTC,N,0.79,1.18,3,2,NA,1,4976.74,2019-07-03T00:00:00Z,5871
>60 Months,BTC,N,1.06,2.46,7,3,NA,4,5563.51,2018-12-22T00:00:00Z,13699
>60 Months,BTC,N,0.34,1.72,5,1,NA,4,5699.56,2017-01-09T00:00:00Z,9785
>60 Months,BTC,N,0,0.37,1,NA,NA,1,5333.05,NA,1957
>60 Months,BTC,N,0.62,2.18,7,2,NA,3,6282.17,2019-12-20T00:00:00Z,13699
>60 Months,BTC,N,0.42,1.69,4,1,NA,2,4641.67,2019-11-07T00:00:00Z,7828
>60 Months,BTC,N,0.7,1.06,3,2,NA,NA,5556.46,2019-09-27T00:00:00Z,5871
>60 Months,BTC,N,0,1.14,2,NA,NA,1,3444.57,NA,3914
>60 Months,BTC,N,0,1.09,2,NA,NA,2,3579.65,NA,3914
>60 Months,BTC,N,1.05,2.64,5,2,NA,2,3712.01,2017-04-30T00:00:00Z,9785
>60 Months,BTC,N,0.39,1.56,4,1,NA,2,5031.18,2017-08-01T00:00:00Z,7828
>60 Months,BTC,N,0,6.15,18,NA,NA,11,5730.04,NA,35226
>60 Months,BTC,N,0.34,2.4,7,1,1,2,5708.28,2017-07-09T00:00:00Z,13699
>60 Months,BTC,N,1.64,2.29,7,5,NA,2,5974.29,2019-04-16T00:00:00Z,13699
>60 Months,BTC,N,0.33,0.33,1,1,NA,NA,6018.87,2018-10-28T00:00:00Z,1957
>60 Months,BTC,N,1.09,1.82,5,3,NA,NA,5368.61,2019-09-27T00:00:00Z,9785
>60 Months,BTC,N,0.38,0.38,1,1,NA,NA,5121.03,2017-05-19T00:00:00Z,1957
>60 Months,BTC,N,0.28,2.21,8,1,NA,6,7097.7,2017-07-07T00:00:00Z,15656
>60 Months,BTC,N,1.63,1.63,4,4,NA,NA,4812.97,2017-11-01T00:00:00Z,7828
>60 Months,BTC,N,0,1.46,4,NA,NA,3,5346.95,NA,7828
>60 Months,BTC,N,0.76,2.67,7,2,NA,5,5122.49,2018-03-31T00:00:00Z,13699
>60 Months,BTC,N,1.31,3.94,12,4,NA,4,5956.81,2020-01-11T00:00:00Z,23484
>60 Months,BTC,N,0,3.38,8,NA,1,5,4637.03,NA,15656
>60 Months,BTC,N,0.45,0.89,2,1,NA,NA,4383.36,2019-05-23T00:00:00Z,3914
>60 Months,BTC,N,0.37,0.74,2,1,NA,1,5306,2019-10-05T00:00:00Z,3914
>60 Months,BTC,N,0,2.07,6,NA,NA,4,5662.45,NA,11742
>60 Months,BTC,N,0,1.07,3,NA,NA,2,5494.55,NA,5871
>60 Months,BTC,N,1.94,2.91,9,6,NA,3,6046.09,2018-12-31T00:00:00Z,17613
>60 Months,BTC,N,0.78,3.11,8,2,NA,5,5036.48,2019-05-22T00:00:00Z,15656
>60 Months,BTC,N,0,1.54,4,NA,NA,NA,5079.47,NA,7828
>60 Months,BTC,N,0.66,2.65,8,2,NA,5,5911.27,2017-11-13T00:00:00Z,15656
>60 Months,BTC,N,0.82,2.47,6,2,NA,1,4756.49,2019-10-24T00:00:00Z,11742
>60 Months,BTC,N,0.82,4.09,5,1,NA,3,2389.61,2019-04-30T00:00:00Z,9785
>60 Months,BTC,N,0.59,1.77,6,2,NA,4,6635.52,2019-03-29T00:00:00Z,11742
>60 Months,BTC,N,0.55,1.64,6,2,NA,2,7141.59,2018-09-26T00:00:00Z,11742
>60 Months,BTC,N,0.29,1.75,6,1,NA,5,6702.38,2018-04-13T00:00:00Z,11742
>60 Months,BTC,N,0.56,1.67,3,1,NA,NA,3508.52,2019-04-27T00:00:00Z,5871
>60 Months,BTC,N,0.35,0.35,1,1,NA,NA,5575.09,2018-08-17T00:00:00Z,1957
>60 Months,BTC,N,0.35,1.41,4,1,NA,2,5562.44,2019-03-21T00:00:00Z,7828
>60 Months,BTC,N,0,2.68,5,NA,NA,4,3644.48,NA,9785
>60 Months,BTC,N,0.41,0.82,2,1,NA,NA,4756.93,2018-03-08T00:00:00Z,3914
>60 Months,BTC,N,0.69,3.44,10,2,NA,7,5680.97,2019-12-18T00:00:00Z,19570
>60 Months,BTC,N,0,0.89,2,NA,NA,1,4410.29,NA,3914
>60 Months,BTC,N,0.33,2.29,7,1,1,NA,5986.21,2019-01-02T00:00:00Z,13699
>60 Months,BTC,N,0.36,3.26,9,1,1,5,5398.21,2019-07-19T00:00:00Z,17613
>60 Months,BTC,N,0,1.68,5,NA,NA,2,5825.97,NA,9785
>60 Months,BTC,N,0.37,0.73,2,1,NA,1,5328.77,2018-05-03T00:00:00Z,3914
>60 Months,BTC,N,0.74,2.95,8,2,NA,5,5311.87,2019-03-27T00:00:00Z,15656
>60 Months,BTC,N,0.35,1.76,5,1,NA,4,5554.95,2018-04-11T00:00:00Z,9785
>60 Months,BTC,N,0,2.08,5,NA,NA,2,4698.39,NA,9785
>60 Months,BTC,N,0.35,3.8,11,1,NA,7,5664.11,2017-07-20T00:00:00Z,21527
>60 Months,BTC,N,0,3.44,9,NA,NA,5,5120.24,NA,17613
>60 Months,BTC,N,0.63,1.88,6,2,NA,3,6256.91,2019-11-06T00:00:00Z,11742
>60 Months,BTC,N,0,1.3,3,NA,NA,2,4508.08,NA,5871
>60 Months,BTC,N,0,1.71,4,NA,NA,2,4571.32,NA,7828
>60 Months,BTC,N,0.75,1.12,3,2,NA,1,5251.35,2019-08-14T00:00:00Z,5871
>60 Months,BTC,N,0.65,1.96,6,2,NA,4,5981.38,2019-12-10T00:00:00Z,11742
>60 Months,BTC,N,0.36,1.09,3,1,NA,2,5402.61,2017-08-02T00:00:00Z,5871
>60 Months,BTC,N,1.07,3.57,10,3,NA,5,5479.17,2019-03-29T00:00:00Z,19570
>60 Months,BTC,N,0.36,0.36,1,1,NA,NA,5482.96,2017-06-30T00:00:00Z,1957
>60 Months,BTC,N,1.25,1.66,4,3,NA,NA,4707.41,2019-01-31T00:00:00Z,7828
>60 Months,BTC,N,1.14,3.78,10,3,NA,4,5172.04,2019-03-15T00:00:00Z,19570
>60 Months,BTC,N,0,4.18,13,NA,NA,9,6092.07,NA,25441
>60 Months,BTC,N,1.22,6.91,17,3,1,8,4817.94,2018-07-11T00:00:00Z,33269
>60 Months,BTC,N,0.38,1.14,3,1,NA,1,5171.57,2017-02-03T00:00:00Z,5871
>60 Months,BTC,N,0.48,1.43,3,1,1,1,4104.61,2018-10-31T00:00:00Z,5871
>60 Months,BTC,N,0,1.35,3,NA,NA,2,4360.17,NA,5871
>60 Months,BTC,N,0.5,1.5,3,1,NA,2,3919.51,2020-02-18T00:00:00Z,5871
>60 Months,BTC,N,0,2.38,7,NA,NA,6,5763.67,NA,13699
>60 Months,BTC,N,1.24,2.48,8,4,NA,4,6320.13,2018-09-05T00:00:00Z,15656
>60 Months,BTC,N,1.9,4.55,12,5,NA,5,5158.49,2018-08-14T00:00:00Z,23484
>60 Months,BTC,N,1.1,3.3,9,3,NA,6,5329.27,2019-06-12T00:00:00Z,17613
>60 Months,BTC,N,1.01,2.69,8,3,NA,5,5825.28,2018-04-11T00:00:00Z,15656
>60 Months,BTC,N,0,0.38,1,NA,NA,NA,5142.42,NA,1957
>60 Months,BTC,N,0,1.68,3,NA,NA,3,3486.11,NA,5871
>60 Months,BTC,N,0.93,4.2,9,2,NA,4,4193.72,2018-03-19T00:00:00Z,17613
>60 Months,BTC,N,0,1.27,3,NA,NA,1,4617.38,NA,5871
>60 Months,BTC,N,0,0.81,2,NA,NA,2,4840.45,NA,3914
>60 Months,BTC,N,1.79,2.5,7,5,NA,1,5481.03,2019-09-26T00:00:00Z,13699
>60 Months,BTC,N,0.8,4,10,2,NA,3,4890.95,2020-01-24T00:00:00Z,19570
>60 Months,BTC,N,0,0.37,1,NA,NA,1,5327.27,NA,1957
>60 Months,BTC,N,0,0.73,2,NA,NA,2,5350.89,NA,3914
>60 Months,BTC,N,0.31,0.62,2,1,NA,1,6295.52,2018-12-21T00:00:00Z,3914
>60 Months,BTC,N,0,1.15,3,NA,NA,1,5116.84,NA,5871
>60 Months,BTC,N,0,2.11,6,NA,NA,4,5555.75,NA,11742
>60 Months,BTC,N,0,2.08,6,NA,NA,3,5637.35,NA,11742
>60 Months,BTC,N,0.35,0.71,2,1,NA,NA,5540.44,2018-06-16T00:00:00Z,3914
>60 Months,BTC,N,0.96,4.3,9,2,NA,4,4092.36,2020-01-28T00:00:00Z,17613
>60 Months,BTC,N,0,0.34,1,NA,NA,NA,5715.89,NA,1957
>60 Months,BTC,N,0.71,4.97,14,2,1,11,5508.58,2019-06-28T00:00:00Z,27398
>60 Months,BTC,N,0,1.2,3,NA,NA,2,4896.98,NA,5871
>60 Months,BTC,N,0.36,2.18,6,1,NA,4,5396.15,2019-04-25T00:00:00Z,11742
>60 Months,BTC,N,0,1.15,3,NA,NA,2,5093.03,NA,5871
>60 Months,BTC,N,0.41,4.11,10,1,NA,6,4757.28,2020-02-15T00:00:00Z,19570
>60 Months,BTC,N,0.88,2.34,8,3,NA,4,6698.5,2019-03-26T00:00:00Z,15656
>60 Months,BTC,N,0,2.21,6,NA,NA,4,5306.03,NA,11742
>60 Months,BTC,N,0,0.4,1,NA,NA,NA,4921.3,NA,1957
>60 Months,BTC,N,0.38,1.9,5,1,NA,2,5155.57,2017-02-19T00:00:00Z,9785
>60 Months,BTC,N,0.36,0.72,2,1,NA,NA,5451.2,2017-04-03T00:00:00Z,3914
>60 Months,BTC,N,1.15,2.31,6,3,NA,2,5089.71,2018-09-05T00:00:00Z,11742
>60 Months,BTC,N,1.75,7.35,21,5,NA,13,5590.7,2020-02-19T00:00:00Z,41097
>60 Months,BTC,N,0.34,2.03,6,1,NA,4,5788.23,2019-05-14T00:00:00Z,11742
>60 Months,BTC,N,1.15,4.02,7,2,NA,2,3403.87,2017-12-12T00:00:00Z,13699
>60 Months,BTC,N,0,0.36,1,NA,NA,NA,5490.3,NA,1957
>60 Months,BTC,N,0,1.24,3,NA,NA,2,4736.64,NA,5871
>60 Months,BTC,N,0,1.02,3,NA,NA,3,5761.75,NA,5871
>60 Months,BTC,N,0.37,4.48,12,1,NA,8,5236.86,2019-03-01T00:00:00Z,23484
>60 Months,BTC,N,0.72,2.53,7,2,NA,1,5406.3,2019-10-03T00:00:00Z,13699
>60 Months,BTC,N,0.74,2.57,7,2,NA,3,5324.59,2019-02-22T00:00:00Z,13699
>60 Months,BTC,N,0.73,2.54,7,2,NA,3,5389.64,2019-09-05T00:00:00Z,13699
>60 Months,BTC,N,0,2.09,6,NA,NA,3,5607.15,NA,11742
>60 Months,BTC,N,0,1.1,3,NA,NA,2,5350.2,NA,5871
>60 Months,BTC,N,0,0.95,3,NA,NA,3,6207,NA,5871
>60 Months,BTC,N,0,2.68,7,NA,NA,6,5112.17,NA,13699
>60 Months,BTC,N,0,0.7,2,NA,NA,2,5570.82,NA,3914
>60 Months,BTC,N,0,2.65,7,NA,NA,6,5176.1,NA,13699
>60 Months,BTC,N,0.34,2.76,8,1,1,4,5680.59,2018-03-07T00:00:00Z,15656
>60 Months,BTC,N,0.28,3.39,12,1,1,7,6922.03,2019-06-22T00:00:00Z,23484
>60 Months,BTC,N,0,4.3,2,NA,NA,1,910.91,NA,3914
>60 Months,BTC,N,0,2.46,7,NA,NA,7,5577.59,NA,13699
>60 Months,BTC,N,0,2.4,8,NA,NA,5,6509.82,NA,15656
>60 Months,BTC,N,0,2.74,7,NA,NA,5,4996.48,NA,13699
>60 Months,BTC,N,0.83,3.33,8,2,NA,4,4700.21,2018-12-21T00:00:00Z,15656
>18 & <60 Months,BTC,N,0,6.41,16,NA,NA,12,4882.72,NA,31312
>18 & <60 Months,BTC,N,0.46,1.83,8,2,NA,4,8578.41,2018-08-23T00:00:00Z,15656
>18 & <60 Months,BTC,N,0,1.08,3,NA,NA,2,5440.12,NA,5871
>18 & <60 Months,BTC,N,0,0.96,3,NA,NA,2,6137.21,NA,5871
>18 & <60 Months,BTC,N,0.77,3.1,8,2,NA,5,5050.49,2017-09-18T00:00:00Z,15656
>18 & <60 Months,BTC,N,0.62,4.03,13,2,NA,9,6310.98,2019-06-26T00:00:00Z,25441
>18 & <60 Months,BTC,N,0.28,2.49,9,1,1,5,7072.37,2017-08-26T00:00:00Z,17613
>18 & <60 Months,BTC,N,1.82,7.74,17,4,NA,6,4300.86,2020-01-20T00:00:00Z,33269
>18 & <60 Months,BTC,N,0.7,3.15,9,2,NA,4,5587.87,2019-01-16T00:00:00Z,17613
>18 & <60 Months,BTC,N,0.44,1.31,3,1,NA,2,4487.11,2019-04-27T00:00:00Z,5871
>18 & <60 Months,BTC,N,0.72,3.58,10,2,NA,5,5462.43,2018-01-26T00:00:00Z,19570
>18 & <60 Months,BTC,N,0,1.7,5,NA,NA,3,5755.53,NA,9785
>18 & <60 Months,BTC,N,1.82,3.27,9,5,NA,2,5386.49,2019-12-26T00:00:00Z,17613
>18 & <60 Months,BTC,N,0.33,2,6,1,1,1,5856.92,2019-09-21T00:00:00Z,11742
>18 & <60 Months,BTC,N,0.36,2.91,8,1,NA,4,5381.61,2018-03-28T00:00:00Z,15656
>18 & <60 Months,BTC,N,0,1.59,5,NA,NA,3,6146.61,NA,9785
>18 & <60 Months,BTC,N,0,0.7,1,NA,NA,1,2796.67,NA,1957
>18 & <60 Months,BTC,N,0.37,2.22,6,1,NA,2,5289.65,2017-08-10T00:00:00Z,11742
>18 & <60 Months,BTC,N,0,2.31,7,NA,NA,3,5940.64,NA,13699
>18 & <60 Months,BTC,N,0,2.41,7,NA,NA,7,5684.1,NA,13699
>18 & <60 Months,BTC,N,1.01,2.02,6,3,NA,3,5825.89,2019-05-24T00:00:00Z,11742
>18 & <60 Months,BTC,N,0.37,1.85,5,1,NA,2,5291.4,2017-11-26T00:00:00Z,9785
>18 & <60 Months,BTC,N,1.02,4.41,13,3,NA,6,5766.3,2019-02-07T00:00:00Z,25441
>18 & <60 Months,BTC,N,0.81,2.42,6,2,NA,4,4854.25,2019-11-24T00:00:00Z,11742
>18 & <60 Months,BTC,N,1.35,4.06,15,5,NA,7,7231.33,2019-05-30T00:00:00Z,29355
>18 & <60 Months,BTC,N,0.72,3.94,11,2,NA,8,5468.42,2020-03-09T00:00:00Z,21527
>18 & <60 Months,BTC,N,1.03,1.37,4,3,NA,1,5706.63,2019-01-16T00:00:00Z,7828
>18 & <60 Months,BTC,N,0.67,2.02,6,2,NA,4,5821.44,2017-06-09T00:00:00Z,11742
>18 & <60 Months,BTC,N,0,1.11,3,NA,NA,1,5299.14,NA,5871
>18 & <60 Months,BTC,N,0.71,2.47,7,2,NA,4,5537.05,2019-10-24T00:00:00Z,13699
>18 & <60 Months,BTC,N,0,0.39,1,NA,NA,1,5009.63,NA,1957
>18 & <60 Months,BTC,N,1,2.33,7,3,NA,3,5873.96,2018-09-29T00:00:00Z,13699
>18 & <60 Months,BTC,N,0.36,2.85,8,1,NA,5,5486.55,2019-08-26T00:00:00Z,15656
>18 & <60 Months,BTC,N,0.34,0.67,2,1,NA,NA,5831.63,2017-08-29T00:00:00Z,3914
>18 & <60 Months,BTC,N,0.34,2.7,8,1,1,4,5800.98,2019-05-28T00:00:00Z,15656
>18 & <60 Months,BTC,N,1.42,3.56,10,4,1,4,5504.79,2017-11-17T00:00:00Z,19570
>18 & <60 Months,BTC,N,0.71,2.47,7,2,NA,3,5538.29,2017-10-03T00:00:00Z,13699
>18 & <60 Months,BTC,N,0.4,4.37,11,1,NA,7,4930.27,2017-03-07T00:00:00Z,21527
